Index,Season,League,Team,Entropy,X,Colour
460,2012/2013,Italy,Bologna,1.0342451821849126,4.1,"(0.5058823529411764, 0.4470588235294118, 0.6980392156862745)"
461,2012/2013,Italy,Roma,0.994026667630016,4.1,"(0.5058823529411764, 0.4470588235294118, 0.6980392156862745)"
462,2012/2013,Italy,SSC Napoli,0.9753190776165799,4.1,"(0.5058823529411764, 0.4470588235294118, 0.6980392156862745)"
463,2012/2013,Italy,Sampdoria,1.0215464516099104,4.1,"(0.5058823529411764, 0.4470588235294118, 0.6980392156862745)"
464,2012/2013,Italy,Inter,1.0167549407485865,4.1,"(0.5058823529411764, 0.4470588235294118, 0.6980392156862745)"
465,2012/2013,Italy,Torino,1.032597680333458,4.1,"(0.5058823529411764, 0.4470588235294118, 0.6980392156862745)"
466,2012/2013,Italy,Udinese,1.0309323665099568,4.1,"(0.5058823529411764, 0.4470588235294118, 0.6980392156862745)"
467,2012/2013,Italy,Palermo,1.0248343798379511,4.1,"(0.5058823529411764, 0.4470588235294118, 0.6980392156862745)"
468,2012/2013,Italy,Parma,1.0363628666615459,4.1,"(0.5058823529411764, 0.4470588235294118, 0.6980392156862745)"
469,2012/2013,Italy,Pescara,0.9088658515705136,4.1,"(0.5058823529411764, 0.4470588235294118, 0.6980392156862745)"
470,2012/2013,Spain,Valencia,0.9750690636014318,4.2,"(0.8, 0.7254901960784313, 0.4549019607843137)"
471,2012/2013,Spain,Mallorca,1.0034347057337776,4.2,"(0.8, 0.7254901960784313, 0.4549019607843137)"
472,2012/2013,Spain,Osasuna,1.002097495748652,4.2,"(0.8, 0.7254901960784313, 0.4549019607843137)"
473,2012/2013,Spain,Deportivo La Coruna,0.9996437017181709,4.2,"(0.8, 0.7254901960784313, 0.4549019607843137)"
474,2012/2013,Spain,Real Madrid,0.7680208653003125,4.2,"(0.8, 0.7254901960784313, 0.4549019607843137)"
475,2012/2013,Spain,Barcelona,0.7053042036277993,4.2,"(0.8, 0.7254901960784313, 0.4549019607843137)"
476,2012/2013,Spain,Sevilla,0.9983987658760731,4.2,"(0.8, 0.7254901960784313, 0.4549019607843137)"
477,2012/2013,Spain,Getafe,1.0026377338448311,4.2,"(0.8, 0.7254901960784313, 0.4549019607843137)"
478,2012/2013,Spain,Real Betis,1.0083303910764452,4.2,"(0.8, 0.7254901960784313, 0.4549019607843137)"
479,2012/2013,Spain,Espanyol,0.9994593686738379,4.2,"(0.8, 0.7254901960784313, 0.4549019607843137)"
480,2012/2013,Spain,Valladolid,0.9985504030098082,4.2,"(0.8, 0.7254901960784313, 0.4549019607843137)"
481,2012/2013,Spain,Athletic Bilbao,1.0107942293265961,4.2,"(0.8, 0.7254901960784313, 0.4549019607843137)"
482,2012/2013,Spain,Atletico Madrid,0.9596949882068035,4.2,"(0.8, 0.7254901960784313, 0.4549019607843137)"
483,2012/2013,Spain,Malaga,1.0050885976905495,4.2,"(0.8, 0.7254901960784313, 0.4549019607843137)"
484,2012/2013,Spain,Zaragoza,0.995802008028754,4.2,"(0.8, 0.7254901960784313, 0.4549019607843137)"
485,2012/2013,Spain,Levante,0.9983096664769239,4.2,"(0.8, 0.7254901960784313, 0.4549019607843137)"
486,2012/2013,Spain,Real Sociedad,1.0046153511381137,4.2,"(0.8, 0.7254901960784313, 0.4549019607843137)"
487,2012/2013,Spain,Granada,0.9789023651257245,4.2,"(0.8, 0.7254901960784313, 0.4549019607843137)"
488,2012/2013,Spain,Rayo Vallecano,0.996707398096176,4.2,"(0.8, 0.7254901960784313, 0.4549019607843137)"
489,2012/2013,Spain,Celta Vigo,0.9963957803611286,4.2,"(0.8, 0.7254901960784313, 0.4549019607843137)"
490,2013/2014,England,Manchester United,0.933058520095476,4.8,"(0.2980392156862745, 0.4470588235294118, 0.6901960784313725)"
491,2013/2014,England,Newcastle United,1.004377133614226,4.8,"(0.2980392156862745, 0.4470588235294118, 0.6901960784313725)"
492,2013/2014,England,Arsenal,0.9280791244110971,4.8,"(0.2980392156862745, 0.4470588235294118, 0.6901960784313725)"
493,2013/2014,England,West Bromwich Albion,0.9908351670166184,4.8,"(0.2980392156862745, 0.4470588235294118, 0.6901960784313725)"
494,2013/2014,England,Sunderland,0.9732811336633055,4.8,"(0.2980392156862745, 0.4470588235294118, 0.6901960784313725)"
495,2013/2014,England,Liverpool,0.8856335439067813,4.8,"(0.2980392156862745, 0.4470588235294118, 0.6901960784313725)"
496,2013/2014,England,West Ham,0.9869773988406608,4.8,"(0.2980392156862745, 0.4470588235294118, 0.6901960784313725)"
497,2013/2014,England,Aston Villa,0.9981862160503798,4.8,"(0.2980392156862745, 0.4470588235294118, 0.6901960784313725)"
498,2013/2014,England,Manchester City,0.8360045745508465,4.8,"(0.2980392156862745, 0.4470588235294118, 0.6901960784313725)"
499,2013/2014,England,Everton,0.9845904837413797,4.8,"(0.2980392156862745, 0.4470588235294118, 0.6901960784313725)"
500,2013/2014,England,Tottenham,0.9866494781673074,4.8,"(0.2980392156862745, 0.4470588235294118, 0.6901960784313725)"
501,2013/2014,England,Stoke,0.9906462498353847,4.8,"(0.2980392156862745, 0.4470588235294118, 0.6901960784313725)"
502,2013/2014,England,Hull,0.9810868285407198,4.8,"(0.2980392156862745, 0.4470588235294118, 0.6901960784313725)"
503,2013/2014,England,Fulham,0.9666239741664562,4.8,"(0.2980392156862745, 0.4470588235294118, 0.6901960784313725)"
504,2013/2014,England,Chelsea,0.8702701322042661,4.8,"(0.2980392156862745, 0.4470588235294118, 0.6901960784313725)"
505,2013/2014,England,Swansea,1.0103946882943633,4.8,"(0.2980392156862745, 0.4470588235294118, 0.6901960784313725)"
506,2013/2014,England,Norwich,0.9755806162955845,4.8,"(0.2980392156862745, 0.4470588235294118, 0.6901960784313725)"
507,2013/2014,England,Southampton,1.0101317868898034,4.8,"(0.2980392156862745, 0.4470588235294118, 0.6901960784313725)"
508,2013/2014,England,Crystal Palace,0.9423344089055363,4.8,"(0.2980392156862745, 0.4470588235294118, 0.6901960784313725)"
509,2013/2014,England,Cardiff,0.9608630645052518,4.8,"(0.2980392156862745, 0.4470588235294118, 0.6901960784313725)"
510,2013/2014,France,Nantes,1.0380572104936647,4.9,"(0.3333333333333333, 0.6588235294117647, 0.40784313725490196)"
511,2013/2014,France,Bordeaux,1.0431042482967436,4.9,"(0.3333333333333333, 0.6588235294117647, 0.40784313725490196)"
512,2013/2014,France,Nice,1.0194502386226314,4.9,"(0.3333333333333333, 0.6588235294117647, 0.40784313725490196)"
513,2013/2014,France,Lorient,1.0235900741023851,4.9,"(0.3333333333333333, 0.6588235294117647, 0.40784313725490196)"
514,2013/2014,France,Lyon,1.0205825874276488,4.9,"(0.3333333333333333, 0.6588235294117647, 0.40784313725490196)"
515,2013/2014,France,Toulouse,1.0288441409699498,4.9,"(0.3333333333333333, 0.6588235294117647, 0.40784313725490196)"
516,2013/2014,France,Monaco,0.9418069768863111,4.9,"(0.3333333333333333, 0.6588235294117647, 0.40784313725490196)"
517,2013/2014,France,Paris Saint Germain,0.8047657199542683,4.9,"(0.3333333333333333, 0.6588235294117647, 0.40784313725490196)"
518,2013/2014,France,Lille,1.0079229554080158,4.9,"(0.3333333333333333, 0.6588235294117647, 0.40784313725490196)"
519,2013/2014,France,Rennes,1.040539730158949,4.9,"(0.3333333333333333, 0.6588235294117647, 0.40784313725490196)"
520,2013/2014,France,Marseille,1.0181481767687783,4.9,"(0.3333333333333333, 0.6588235294117647, 0.40784313725490196)"
521,2013/2014,France,Sochaux,1.0041859082980031,4.9,"(0.3333333333333333, 0.6588235294117647, 0.40784313725490196)"
522,2013/2014,France,Valenciennes,1.0121049281691488,4.9,"(0.3333333333333333, 0.6588235294117647, 0.40784313725490196)"
523,2013/2014,France,Saint-Etienne,1.0070568967087978,4.9,"(0.3333333333333333, 0.6588235294117647, 0.40784313725490196)"
524,2013/2014,France,Montpellier,1.0390629326153265,4.9,"(0.3333333333333333, 0.6588235294117647, 0.40784313725490196)"
525,2013/2014,France,AC Ajaccio,0.95573929750191,4.9,"(0.3333333333333333, 0.6588235294117647, 0.40784313725490196)"
526,2013/2014,France,Evian Thonon Gaillard,1.0111210848601377,4.9,"(0.3333333333333333, 0.6588235294117647, 0.40784313725490196)"
527,2013/2014,France,Reims,1.0250009570311782,4.9,"(0.3333333333333333, 0.6588235294117647, 0.40784313725490196)"
528,2013/2014,France,SC Bastia,1.0162144834698075,4.9,"(0.3333333333333333, 0.6588235294117647, 0.40784313725490196)"
529,2013/2014,France,Guingamp,1.0269768238399606,4.9,"(0.3333333333333333, 0.6588235294117647, 0.40784313725490196)"
530,2013/2014,Germany,Bayern Munich,0.6826740792413742,5.0,"(0.7686274509803922, 0.3058823529411765, 0.3215686274509804)"
531,2013/2014,Germany,Hamburger SV,1.013688889080549,5.0,"(0.7686274509803922, 0.3058823529411765, 0.3215686274509804)"
532,2013/2014,Germany,Bayer Leverkusen,0.9730500120300166,5.0,"(0.7686274509803922, 0.3058823529411765, 0.3215686274509804)"
533,2013/2014,Germany,Borussia Dortmund,0.8511724069643314,5.0,"(0.7686274509803922, 0.3058823529411765, 0.3215686274509804)"
534,2013/2014,Germany,Schalke 04,1.001444009433089,5.0,"(0.7686274509803922, 0.3058823529411765, 0.3215686274509804)"
535,2013/2014,Germany,Hannover 96,1.009963773248151,5.0,"(0.7686274509803922, 0.3058823529411765, 0.3215686274509804)"
536,2013/2014,Germany,Wolfsburg,1.0080000074557882,5.0,"(0.7686274509803922, 0.3058823529411765, 0.3215686274509804)"
537,2013/2014,Germany,Eintracht Frankfurt,1.0102859867318148,5.0,"(0.7686274509803922, 0.3058823529411765, 0.3215686274509804)"
538,2013/2014,Germany,Hertha Berlin,1.0218223884299562,5.0,"(0.7686274509803922, 0.3058823529411765, 0.3215686274509804)"
539,2013/2014,Germany,Werder Bremen,0.9941732879702347,5.0,"(0.7686274509803922, 0.3058823529411765, 0.3215686274509804)"
540,2013/2014,Germany,Hoffenheim,1.0268210086702845,5.0,"(0.7686274509803922, 0.3058823529411765, 0.3215686274509804)"
541,2013/2014,Germany,Borussia Moenchengladbach,1.0297525170632487,5.0,"(0.7686274509803922, 0.3058823529411765, 0.3215686274509804)"
542,2013/2014,Germany,VfB Stuttgart,1.0207798629956577,5.0,"(0.7686274509803922, 0.3058823529411765, 0.3215686274509804)"
543,2013/2014,Germany,Freiburg,0.988843739675514,5.0,"(0.7686274509803922, 0.3058823529411765, 0.3215686274509804)"
544,2013/2014,Germany,Nuernberg,0.9881862320878347,5.0,"(0.7686274509803922, 0.3058823529411765, 0.3215686274509804)"
545,2013/2014,Germany,Mainz 05,1.0201766899239302,5.0,"(0.7686274509803922, 0.3058823529411765, 0.3215686274509804)"
546,2013/2014,Germany,Augsburg,1.015339244461518,5.0,"(0.7686274509803922, 0.3058823529411765, 0.3215686274509804)"
547,2013/2014,Germany,Eintracht Braunschweig,0.9573211261896605,5.0,"(0.7686274509803922, 0.3058823529411765, 0.3215686274509804)"
548,2013/2014,Italy,Atalanta,1.013332483031715,5.1,"(0.5058823529411764, 0.4470588235294118, 0.6980392156862745)"
549,2013/2014,Italy,Cagliari,1.0208009662684763,5.1,"(0.5058823529411764, 0.4470588235294118, 0.6980392156862745)"
550,2013/2014,Italy,Lazio,1.0271690448367436,5.1,"(0.5058823529411764, 0.4470588235294118, 0.6980392156862745)"
551,2013/2014,Italy,Catania,0.9934938107599102,5.1,"(0.5058823529411764, 0.4470588235294118, 0.6980392156862745)"
552,2013/2014,Italy,Genoa,1.0093200620080502,5.1,"(0.5058823529411764, 0.4470588235294118, 0.6980392156862745)"
553,2013/2014,Italy,Chievo,1.010663505042801,5.1,"(0.5058823529411764, 0.4470588235294118, 0.6980392156862745)"
554,2013/2014,Italy,Fiorentina,1.0044870990705508,5.1,"(0.5058823529411764, 0.4470588235294118, 0.6980392156862745)"
555,2013/2014,Italy,Juventus,0.8360677262921836,5.1,"(0.5058823529411764, 0.4470588235294118, 0.6980392156862745)"
556,2013/2014,Italy,AC Milan,0.9837115885570809,5.1,"(0.5058823529411764, 0.4470588235294118, 0.6980392156862745)"
557,2013/2014,Italy,Bologna,0.999705786834204,5.1,"(0.5058823529411764, 0.4470588235294118, 0.6980392156862745)"
558,2013/2014,Italy,Roma,0.9407090100271148,5.1,"(0.5058823529411764, 0.4470588235294118, 0.6980392156862745)"
559,2013/2014,Italy,SSC Napoli,0.9567822021508383,5.1,"(0.5058823529411764, 0.4470588235294118, 0.6980392156862745)"
560,2013/2014,Italy,Sampdoria,1.0193841575741718,5.1,"(0.5058823529411764, 0.4470588235294118, 0.6980392156862745)"
561,2013/2014,Italy,Inter,0.9918747094399749,5.1,"(0.5058823529411764, 0.4470588235294118, 0.6980392156862745)"
562,2013/2014,Italy,Torino,1.0207179301242109,5.1,"(0.5058823529411764, 0.4470588235294118, 0.6980392156862745)"
563,2013/2014,Italy,Udinese,1.0323535728827604,5.1,"(0.5058823529411764, 0.4470588235294118, 0.6980392156862745)"
564,2013/2014,Italy,Livorno,0.9743315911801735,5.1,"(0.5058823529411764, 0.4470588235294118, 0.6980392156862745)"
565,2013/2014,Italy,Parma,1.0191038264670444,5.1,"(0.5058823529411764, 0.4470588235294118, 0.6980392156862745)"
566,2013/2014,Italy,Verona,1.0184565821706777,5.1,"(0.5058823529411764, 0.4470588235294118, 0.6980392156862745)"
567,2013/2014,Italy,Sassuolo,0.9828591943116836,5.1,"(0.5058823529411764, 0.4470588235294118, 0.6980392156862745)"
568,2013/2014,Spain,Valencia,0.973883567151123,5.2,"(0.8, 0.7254901960784313, 0.4549019607843137)"
569,2013/2014,Spain,Osasuna,0.9625759219048747,5.2,"(0.8, 0.7254901960784313, 0.4549019607843137)"
570,2013/2014,Spain,Villarreal,0.9851153996670715,5.2,"(0.8, 0.7254901960784313, 0.4549019607843137)"
571,2013/2014,Spain,Real Madrid,0.715362140307024,5.2,"(0.8, 0.7254901960784313, 0.4549019607843137)"
572,2013/2014,Spain,Barcelona,0.6735651664254744,5.2,"(0.8, 0.7254901960784313, 0.4549019607843137)"
573,2013/2014,Spain,Sevilla,0.9831895356988847,5.2,"(0.8, 0.7254901960784313, 0.4549019607843137)"
574,2013/2014,Spain,Getafe,0.9819144693333576,5.2,"(0.8, 0.7254901960784313, 0.4549019607843137)"
575,2013/2014,Spain,Real Betis,0.976289121757882,5.2,"(0.8, 0.7254901960784313, 0.4549019607843137)"
576,2013/2014,Spain,Espanyol,1.0027702324418564,5.2,"(0.8, 0.7254901960784313, 0.4549019607843137)"
577,2013/2014,Spain,Valladolid,0.9823438744578984,5.2,"(0.8, 0.7254901960784313, 0.4549019607843137)"
578,2013/2014,Spain,Athletic Bilbao,0.9837936638895048,5.2,"(0.8, 0.7254901960784313, 0.4549019607843137)"
579,2013/2014,Spain,Almeria,0.9567699500821869,5.2,"(0.8, 0.7254901960784313, 0.4549019607843137)"
580,2013/2014,Spain,Atletico Madrid,0.8533992358450673,5.2,"(0.8, 0.7254901960784313, 0.4549019607843137)"
581,2013/2014,Spain,Malaga,0.9867520138342455,5.2,"(0.8, 0.7254901960784313, 0.4549019607843137)"
582,2013/2014,Spain,Levante,0.9573419030632497,5.2,"(0.8, 0.7254901960784313, 0.4549019607843137)"
583,2013/2014,Spain,Real Sociedad,0.986731681061452,5.2,"(0.8, 0.7254901960784313, 0.4549019607843137)"
584,2013/2014,Spain,Granada,0.9785315538764384,5.2,"(0.8, 0.7254901960784313, 0.4549019607843137)"
585,2013/2014,Spain,Rayo Vallecano,0.9687959137262714,5.2,"(0.8, 0.7254901960784313, 0.4549019607843137)"
586,2013/2014,Spain,Celta Vigo,0.9919000847937591,5.2,"(0.8, 0.7254901960784313, 0.4549019607843137)"
587,2013/2014,Spain,Elche,0.9823647895653792,5.2,"(0.8, 0.7254901960784313, 0.4549019607843137)"
588,2014/2015,England,Manchester United,0.9471780432570368,5.8,"(0.2980392156862745, 0.4470588235294118, 0.6901960784313725)"
589,2014/2015,England,Newcastle United,1.0078610285084781,5.8,"(0.2980392156862745, 0.4470588235294118, 0.6901960784313725)"
590,2014/2015,England,Arsenal,0.9420589499004908,5.8,"(0.2980392156862745, 0.4470588235294118, 0.6901960784313725)"
591,2014/2015,England,West Bromwich Albion,1.0135623765141335,5.8,"(0.2980392156862745, 0.4470588235294118, 0.6901960784313725)"
592,2014/2015,England,Sunderland,1.0017200766575383,5.8,"(0.2980392156862745, 0.4470588235294118, 0.6901960784313725)"
593,2014/2015,England,Liverpool,0.9766249971246982,5.8,"(0.2980392156862745, 0.4470588235294118, 0.6901960784313725)"
594,2014/2015,England,West Ham,1.012810920899185,5.8,"(0.2980392156862745, 0.4470588235294118, 0.6901960784313725)"
595,2014/2015,England,Aston Villa,0.9880089185905855,5.8,"(0.2980392156862745, 0.4470588235294118, 0.6901960784313725)"
596,2014/2015,England,Manchester City,0.8774951414932989,5.8,"(0.2980392156862745, 0.4470588235294118, 0.6901960784313725)"
597,2014/2015,England,Everton,1.017772550347411,5.8,"(0.2980392156862745, 0.4470588235294118, 0.6901960784313725)"
598,2014/2015,England,Tottenham,1.0121083806219275,5.8,"(0.2980392156862745, 0.4470588235294118, 0.6901960784313725)"
599,2014/2015,England,Stoke,1.0169231258360008,5.8,"(0.2980392156862745, 0.4470588235294118, 0.6901960784313725)"
600,2014/2015,England,Hull,0.9964434640102375,5.8,"(0.2980392156862745, 0.4470588235294118, 0.6901960784313725)"
601,2014/2015,England,Chelsea,0.859212798050169,5.8,"(0.2980392156862745, 0.4470588235294118, 0.6901960784313725)"
602,2014/2015,England,Burnley,0.9722237924057995,5.8,"(0.2980392156862745, 0.4470588235294118, 0.6901960784313725)"
603,2014/2015,England,Swansea,1.011085519345105,5.8,"(0.2980392156862745, 0.4470588235294118, 0.6901960784313725)"
604,2014/2015,England,Queens Park Rangers,0.9616704253024279,5.8,"(0.2980392156862745, 0.4470588235294118, 0.6901960784313725)"
605,2014/2015,England,Southampton,1.0049139500740503,5.8,"(0.2980392156862745, 0.4470588235294118, 0.6901960784313725)"
606,2014/2015,England,Crystal Palace,1.0081132878048122,5.8,"(0.2980392156862745, 0.4470588235294118, 0.6901960784313725)"
607,2014/2015,England,Leicester,0.9951242799186136,5.8,"(0.2980392156862745, 0.4470588235294118, 0.6901960784313725)"
608,2014/2015,France,Nantes,1.0323549701973305,5.9,"(0.3333333333333333, 0.6588235294117647, 0.40784313725490196)"
609,2014/2015,France,Bordeaux,1.0420678159173906,5.9,"(0.3333333333333333, 0.6588235294117647, 0.40784313725490196)"
610,2014/2015,France,Caen,1.0359101256379168,5.9,"(0.3333333333333333, 0.6588235294117647, 0.40784313725490196)"
611,2014/2015,France,Nice,1.036688764607215,5.9,"(0.3333333333333333, 0.6588235294117647, 0.40784313725490196)"
612,2014/2015,France,Lorient,1.025384918776746,5.9,"(0.3333333333333333, 0.6588235294117647, 0.40784313725490196)"
613,2014/2015,France,Lyon,1.0037770357365854,5.9,"(0.3333333333333333, 0.6588235294117647, 0.40784313725490196)"
614,2014/2015,France,Toulouse,1.042582875522492,5.9,"(0.3333333333333333, 0.6588235294117647, 0.40784313725490196)"
615,2014/2015,France,Monaco,0.9977948759899927,5.9,"(0.3333333333333333, 0.6588235294117647, 0.40784313725490196)"
616,2014/2015,France,Paris Saint Germain,0.8182281084525707,5.9,"(0.3333333333333333, 0.6588235294117647, 0.40784313725490196)"
617,2014/2015,France,Lille,1.0348267355572904,5.9,"(0.3333333333333333, 0.6588235294117647, 0.40784313725490196)"
618,2014/2015,France,Rennes,1.0426018196998779,5.9,"(0.3333333333333333, 0.6588235294117647, 0.40784313725490196)"
619,2014/2015,France,Marseille,0.9817318020828478,5.9,"(0.3333333333333333, 0.6588235294117647, 0.40784313725490196)"
620,2014/2015,France,Saint-Etienne,1.0202162387995302,5.9,"(0.3333333333333333, 0.6588235294117647, 0.40784313725490196)"
621,2014/2015,France,Lens,1.0050559074200407,5.9,"(0.3333333333333333, 0.6588235294117647, 0.40784313725490196)"
622,2014/2015,France,Montpellier,1.0425425281161333,5.9,"(0.3333333333333333, 0.6588235294117647, 0.40784313725490196)"
623,2014/2015,France,Evian Thonon Gaillard,1.0131244743587955,5.9,"(0.3333333333333333, 0.6588235294117647, 0.40784313725490196)"
624,2014/2015,France,Reims,1.0186713921290333,5.9,"(0.3333333333333333, 0.6588235294117647, 0.40784313725490196)"
625,2014/2015,France,SC Bastia,1.017557811525301,5.9,"(0.3333333333333333, 0.6588235294117647, 0.40784313725490196)"
626,2014/2015,France,Guingamp,1.030288986010132,5.9,"(0.3333333333333333, 0.6588235294117647, 0.40784313725490196)"
627,2014/2015,France,Metz,1.0141411645919851,5.9,"(0.3333333333333333, 0.6588235294117647, 0.40784313725490196)"
628,2014/2015,Germany,Bayern Munich,0.6982506225890237,6.0,"(0.7686274509803922, 0.3058823529411765, 0.3215686274509804)"
629,2014/2015,Germany,Hamburger SV,1.0063818188293665,6.0,"(0.7686274509803922, 0.3058823529411765, 0.3215686274509804)"
630,2014/2015,Germany,Bayer Leverkusen,0.9640689962193463,6.0,"(0.7686274509803922, 0.3058823529411765, 0.3215686274509804)"
631,2014/2015,Germany,Borussia Dortmund,0.9077765609406989,6.0,"(0.7686274509803922, 0.3058823529411765, 0.3215686274509804)"
632,2014/2015,Germany,Schalke 04,1.0304001257349873,6.0,"(0.7686274509803922, 0.3058823529411765, 0.3215686274509804)"
633,2014/2015,Germany,Hannover 96,1.0099580326310964,6.0,"(0.7686274509803922, 0.3058823529411765, 0.3215686274509804)"
634,2014/2015,Germany,Wolfsburg,0.9913294459702396,6.0,"(0.7686274509803922, 0.3058823529411765, 0.3215686274509804)"
635,2014/2015,Germany,FC Cologne,1.0213064301514605,6.0,"(0.7686274509803922, 0.3058823529411765, 0.3215686274509804)"
636,2014/2015,Germany,Eintracht Frankfurt,1.007607216364501,6.0,"(0.7686274509803922, 0.3058823529411765, 0.3215686274509804)"
637,2014/2015,Germany,Hertha Berlin,1.0068416746767561,6.0,"(0.7686274509803922, 0.3058823529411765, 0.3215686274509804)"
638,2014/2015,Germany,Werder Bremen,1.0045839850659397,6.0,"(0.7686274509803922, 0.3058823529411765, 0.3215686274509804)"
639,2014/2015,Germany,Hoffenheim,1.0224399381452138,6.0,"(0.7686274509803922, 0.3058823529411765, 0.3215686274509804)"
640,2014/2015,Germany,Borussia Moenchengladbach,1.0066639579684615,6.0,"(0.7686274509803922, 0.3058823529411765, 0.3215686274509804)"
641,2014/2015,Germany,VfB Stuttgart,1.018544947441201,6.0,"(0.7686274509803922, 0.3058823529411765, 0.3215686274509804)"
642,2014/2015,Germany,Freiburg,1.0084670915022391,6.0,"(0.7686274509803922, 0.3058823529411765, 0.3215686274509804)"
643,2014/2015,Germany,Mainz 05,1.0240399342096234,6.0,"(0.7686274509803922, 0.3058823529411765, 0.3215686274509804)"
644,2014/2015,Germany,Augsburg,1.038952688848839,6.0,"(0.7686274509803922, 0.3058823529411765, 0.3215686274509804)"
645,2014/2015,Germany,Paderborn,0.9843000464179106,6.0,"(0.7686274509803922, 0.3058823529411765, 0.3215686274509804)"
646,2014/2015,Italy,Atalanta,1.0210894588003236,6.1,"(0.5058823529411764, 0.4470588235294118, 0.6980392156862745)"
647,2014/2015,Italy,Cagliari,1.01935523837956,6.1,"(0.5058823529411764, 0.4470588235294118, 0.6980392156862745)"
648,2014/2015,Italy,Lazio,1.0025038050627681,6.1,"(0.5058823529411764, 0.4470588235294118, 0.6980392156862745)"
649,2014/2015,Italy,Genoa,1.031464482061583,6.1,"(0.5058823529411764, 0.4470588235294118, 0.6980392156862745)"
650,2014/2015,Italy,Chievo,1.0113462659081853,6.1,"(0.5058823529411764, 0.4470588235294118, 0.6980392156862745)"
651,2014/2015,Italy,Fiorentina,1.0005509416099019,6.1,"(0.5058823529411764, 0.4470588235294118, 0.6980392156862745)"
652,2014/2015,Italy,Juventus,0.8724978979524949,6.1,"(0.5058823529411764, 0.4470588235294118, 0.6980392156862745)"
653,2014/2015,Italy,AC Milan,1.0181236111126024,6.1,"(0.5058823529411764, 0.4470588235294118, 0.6980392156862745)"
654,2014/2015,Italy,Roma,0.9647453527591076,6.1,"(0.5058823529411764, 0.4470588235294118, 0.6980392156862745)"
655,2014/2015,Italy,SSC Napoli,0.9611758528924512,6.1,"(0.5058823529411764, 0.4470588235294118, 0.6980392156862745)"
656,2014/2015,Italy,Sampdoria,1.0387272842383513,6.1,"(0.5058823529411764, 0.4470588235294118, 0.6980392156862745)"
657,2014/2015,Italy,Inter,1.0022678645672023,6.1,"(0.5058823529411764, 0.4470588235294118, 0.6980392156862745)"
658,2014/2015,Italy,Torino,1.0360015089184504,6.1,"(0.5058823529411764, 0.4470588235294118, 0.6980392156862745)"
659,2014/2015,Italy,Udinese,1.0249619691193224,6.1,"(0.5058823529411764, 0.4470588235294118, 0.6980392156862745)"
660,2014/2015,Italy,Palermo,1.033379693913374,6.1,"(0.5058823529411764, 0.4470588235294118, 0.6980392156862745)"
661,2014/2015,Italy,Parma,0.9682470941770859,6.1,"(0.5058823529411764, 0.4470588235294118, 0.6980392156862745)"
662,2014/2015,Italy,Cesena,0.9335220951307176,6.1,"(0.5058823529411764, 0.4470588235294118, 0.6980392156862745)"
663,2014/2015,Italy,Verona,1.015097447067625,6.1,"(0.5058823529411764, 0.4470588235294118, 0.6980392156862745)"
664,2014/2015,Italy,Sassuolo,1.0136143200450054,6.1,"(0.5058823529411764, 0.4470588235294118, 0.6980392156862745)"
665,2014/2015,Italy,Empoli,1.0144995053410328,6.1,"(0.5058823529411764, 0.4470588235294118, 0.6980392156862745)"
666,2014/2015,Spain,Valencia,0.9606655475315674,6.2,"(0.8, 0.7254901960784313, 0.4549019607843137)"
667,2014/2015,Spain,Villarreal,0.9621383682078416,6.2,"(0.8, 0.7254901960784313, 0.4549019607843137)"
668,2014/2015,Spain,Deportivo La Coruna,0.9753433892388567,6.2,"(0.8, 0.7254901960784313, 0.4549019607843137)"
669,2014/2015,Spain,Real Madrid,0.6802681293122618,6.2,"(0.8, 0.7254901960784313, 0.4549019607843137)"
670,2014/2015,Spain,Barcelona,0.6537602901921185,6.2,"(0.8, 0.7254901960784313, 0.4549019607843137)"
671,2014/2015,Spain,Sevilla,0.9666742653770982,6.2,"(0.8, 0.7254901960784313, 0.4549019607843137)"
672,2014/2015,Spain,Getafe,0.9804800797612233,6.2,"(0.8, 0.7254901960784313, 0.4549019607843137)"
673,2014/2015,Spain,Espanyol,0.9892781419386851,6.2,"(0.8, 0.7254901960784313, 0.4549019607843137)"
674,2014/2015,Spain,Athletic Bilbao,0.9844359897003774,6.2,"(0.8, 0.7254901960784313, 0.4549019607843137)"
675,2014/2015,Spain,Almeria,0.942306593449753,6.2,"(0.8, 0.7254901960784313, 0.4549019607843137)"
676,2014/2015,Spain,Atletico Madrid,0.8925082564424133,6.2,"(0.8, 0.7254901960784313, 0.4549019607843137)"
677,2014/2015,Spain,Malaga,0.9925023177491269,6.2,"(0.8, 0.7254901960784313, 0.4549019607843137)"
678,2014/2015,Spain,Levante,0.9396740214599115,6.2,"(0.8, 0.7254901960784313, 0.4549019607843137)"
679,2014/2015,Spain,Real Sociedad,0.9929807306844821,6.2,"(0.8, 0.7254901960784313, 0.4549019607843137)"
680,2014/2015,Spain,Granada,0.9617992874516822,6.2,"(0.8, 0.7254901960784313, 0.4549019607843137)"
681,2014/2015,Spain,Rayo Vallecano,0.9684323438683422,6.2,"(0.8, 0.7254901960784313, 0.4549019607843137)"
682,2014/2015,Spain,Celta Vigo,0.9890209546197846,6.2,"(0.8, 0.7254901960784313, 0.4549019607843137)"
683,2014/2015,Spain,Elche,0.9598747229428038,6.2,"(0.8, 0.7254901960784313, 0.4549019607843137)"
